#$version=1
# 1 2017-06-05 first versioned file
OCEAN NJ WIL552,20,40,4,58.4,74,28,58.5,185,96,130,130,52,76
OCEAN NJ WIL552,20,40,6,7.9,74,9,38.7,185,96,130,130,52,76
OCEAN NJ WPXC650,20,39,45,38,74,15,37,185,96,130,130,52,76
OCEAN NJ WPXC650,20,39,54,6,74,24,24,185,96,130,130,52,76
PASSAIC NJ WIL599,19,40,55,45.4,74,13,48.5,185,96,130,130,52,76
PASSAIC NJ WIL599,19,40,57,47.4,74,15,21.5,185,96,130,130,52,76
PASSAIC NJ WIL636,19,40,54,22.4,74,10,36.5,185,96,130,130,52,76
PASSAIC NJ WIL636,19,40,54,42.4,74,9,24.5,185,96,130,130,52,76
PASSAIC NJ WQMH982,19,40,53,8,74,15,20.8,185,96,130,130,52,76
PASSAIC NJ WQMH982,19,40,56,49.5,74,12,11.3,185,96,130,130,52,76
PASSAIC NJ WQMH982,19,40,57,47.5,74,15,20,185,96,130,130,52,76
PASSAIC NJ WQMH982,19,40,59,47,74,16,48,185,96,130,130,52,76
SANTA CLARA CA WPSE913,16,37,7,6.8,121,40,17.8,185,96,130,130,52,76
SANTA CLARA CA WPSE913,16,37,17,14.7,121,51,56.8,185,96,130,130,52,76
SANTA CLARA CA WPSE913,16,37,21,19.7,121,54,21.8,185,96,130,130,52,76
SANTA CLARA CA WPSE913,16,37,26,48.7,122,10,9.8,185,96,130,130,52,76
SANTA CLARA CA WPTH543,16,37,18,18,121,51,12,185,96,130,130,52,76
SANTA CLARA CA WPTH543,16,37,24,3,121,56,25,185,96,130,130,52,76
SANTA CLARA CA WPTH543,16,37,24,40,122,4,23,185,96,130,130,52,76
SANTA CLARA CA WPTH543,16,37,25,13,121,56,6,185,96,130,130,52,76
SANTA CLARA CA WPTJ628,16,37,7,6.8,121,40,17.8,185,96,130,130,52,76
SANTA CLARA CA WPRW624,17,37,7,6.8,121,40,17.8,185,96,130,130,52,76
SANTA CLARA CA WPRW624,17,37,17,14.8,121,51,56.8,185,96,130,130,52,76
SANTA CLARA CA WPRW624,17,37,21,19.8,121,54,21.8,185,96,130,130,52,76
SANTA CLARA CA WPRW624,17,37,26,48.8,122,10,9.9,185,96,130,130,52,76
SANTA CLARA CA WPSE913,17,37,7,6.8,121,40,17.8,185,96,130,130,52,76
SANTA CLARA CA WPSE913,17,37,17,14.7,121,51,56.8,185,96,130,130,52,76
SANTA CLARA CA WPSE913,17,37,21,19.7,121,54,21.8,185,96,130,130,52,76
SANTA CLARA CA WPSE913,17,37,26,48.7,122,10,9.8,185,96,130,130,52,76
SANTA CLARA CA WPSK266,17,37,18,22.8,121,51,14.8,185,96,130,130,52,76
